druid,resource_label,resource_type,sequence,filename,file_label,publish,shelve,preserve,rights_view,rights_download,rights_location,mimetype,role,file_language
rm700mt9314,File 5,file,5,rm700mt9314_low_base.jpg,rm700mt9314_low_base.jpg,yes,yes,yes,world,world,,image/jpeg,,
rm700mt9314,File 6,file,6,rm700mt9314_low_normal.jpg,rm700mt9314_low_normal.jpg,yes,yes,yes,world,world,,image/jpeg,,
rv911vk1409,File 1,file,1,HesyRa3.png,HesyRa3.png,no,yes,yes,world,world,,image/png,,
rv911vk1409,File 2,file,2,Neferrenpet.mtl,Neferrenpet.mtl,yes,yes,yes,world,world,,text/plain,,
rv911vk1409,3d 1,3d,3,Neferrenpet.obj,Neferrenpet.obj,yes,yes,yes,world,world,,text/plain,,
rv911vk1409,File 3,file,4,dark_black_granite.jpg,dark_black_granite.jpg,no,yes,yes,world,world,,image/jpeg,,
rv911vk1409,File 4,file,5,floor_slabs2.jpg,floor_slabs2.jpg,no,yes,yes,world,world,,image/jpeg,,
rv911vk1409,File 5,file,6,mudplaster.jpg,mudplaster.jpg,no,yes,yes,world,world,,image/jpeg,,
rv911vk1409,File 6,file,7,mudplaster_copy.jpg,mudplaster_copy.jpg,no,yes,yes,world,world,,image/jpeg,,
rv911vk1409,File 7,file,8,rv911vk1409.zip,rv911vk1409.zip,yes,yes,yes,world,world,,application/zip,,
rv911vk1409,File 8,file,9,white_limestone1.jpg,white_limestone1.jpg,no,yes,yes,world,world,,image/jpeg,,
rw033nd3096,File 1,file,1,rw033nd3096.ply,rw033nd3096.ply,yes,yes,yes,world,world,,,,
rw033nd3096,File 2,file,2,rw033nd3096_full_obj.tar,rw033nd3096_full_obj.tar,yes,yes,yes,world,world,,image/jpeg,,
rw033nd3096,File 3,file,3,rw033nd3096_low.mtl,rw033nd3096_low.mtl,yes,yes,yes,world,world,,,,
rw033nd3096,Object 1,3d,4,rw033nd3096_low.obj,rw033nd3096_low.obj,yes,yes,yes,world,world,,text/plain,,
rw033nd3096,File 5,file,5,rw033nd3096_low_base.jpg,rw033nd3096_low_base.jpg,yes,yes,yes,world,world,,image/jpeg,,
rw033nd3096,File 6,file,6,rw033nd3096_low_normal.jpg,rw033nd3096_low_normal.jpg,yes,yes,yes,world,world,,image/jpeg,,
ry623qd1528,File 1,file,1,ry623qd1528.tar,ry623qd1528.tar,no,no,yes,world,world,,application/x-tar,,
ry623qd1528,File 2,file,2,ry623qd1528_basecolor.jpg,ry623qd1528_basecolor.jpg,no,yes,yes,world,world,,image/jpeg,,
ry623qd1528,File 3,file,3,ry623qd1528_low.mtl,ry623qd1528_low.mtl,yes,yes,yes,world,world,,text/plain,,
ry623qd1528,3d 1,3d,4,ry623qd1528_low.obj,ry623qd1528_low.obj,yes,yes,yes,world,world,,text/plain,,
ry623qd1528,File 4,file,5,ry623qd1528_normal.jpg,ry623qd1528_normal.jpg,no,yes,yes,world,world,,image/jpeg,,
rz135rv7131,File 1,file,1,rz135rv7131.ply,rz135rv7131.ply,yes,yes,yes,stanford,stanford,,,,
rz135rv7131,File 2,file,2,rz135rv7131_full_obj.tar,rz135rv7131_full_obj.tar,yes,yes,yes,stanford,stanford,,image/jpeg,,
rz135rv7131,File 3,file,3,rz135rv7131_low.mtl,rz135rv7131_low.mtl,yes,yes,yes,stanford,stanford,,,,
rz135rv7131,Object 1,3d,4,rz135rv7131_low.obj,rz135rv7131_low.obj,yes,yes,yes,stanford,stanford,,text/plain,,
rz135rv7131,File 5,file,5,rz135rv7131_low_base.jpg,rz135rv7131_low_base.jpg,yes,yes,yes,stanford,stanford,,image/jpeg,,
rz135rv7131,File 6,file,6,rz135rv7131_low_normal.jpg,rz135rv7131_low_normal.jpg,yes,yes,yes,stanford,stanford,,image/jpeg,,
rz910jd5224,File 1,file,1,rz910jd5224.tar,rz910jd5224.tar,no,no,yes,world,world,,application/x-tar,,
rz910jd5224,File 2,file,2,rz910jd5224_basecolor.jpg,rz910jd5224_basecolor.jpg,no,yes,yes,world,world,,image/jpeg,,
rz910jd5224,File 3,file,3,rz910jd5224_low.mtl,rz910jd5224_low.mtl,yes,yes,yes,world,world,,text/plain,,
rz910jd5224,3d 1,3d,4,rz910jd5224_low.obj,rz910jd5224_low.obj,yes,yes,yes,world,world,,text/plain,,
rz910jd5224,File 4,file,5,rz910jd5224_normal.jpg,rz910jd5224_normal.jpg,no,yes,yes,world,world,,image/jpeg,,
sc369tk2119,File 1,file,1,sc369tk2119.tar,sc369tk2119.tar,no,no,yes,world,world,,application/x-tar,,
sc369tk2119,File 2,file,2,sc369tk2119_basecolor.jpg,sc369tk2119_basecolor.jpg,no,yes,yes,world,world,,image/jpeg,,
sc369tk2119,File 3,file,3,sc369tk2119_low.mtl,sc369tk2119_low.mtl,yes,yes,yes,world,world,,text/plain,,
sc369tk2119,3d 1,3d,4,sc369tk2119_low.obj,sc369tk2119_low.obj,yes,yes,yes,world,world,,text/plain,,
sc369tk2119,File 4,file,5,sc369tk2119_normal.jpg,sc369tk2119_normal.jpg,no,yes,yes,world,world,,image/jpeg,,
sd183rk4852,File 1,file,1,Gisr_Enclosure.mtl,Gisr_Enclosure.mtl,yes,yes,yes,world,world,,text/plain,,
sd183rk4852,3d 1,3d,2,Gisr_Enclosure.obj,Gisr_Enclosure.obj,yes,yes,yes,world,world,,text/plain,,
sd183rk4852,File 2,file,3,Groundcover_Sand_Smooth.jpg,Groundcover_Sand_Smooth.jpg,no,yes,yes,world,world,,image/jpeg,,
sd183rk4852,File 3,file,4,HesyRa3.png,HesyRa3.png,no,yes,yes,world,world,,image/png,,
sd183rk4852,File 4,file,5,Rough_blocks.jpg,Rough_blocks.jpg,no,yes,yes,world,world,,image/jpeg,,
sd183rk4852,File 5,file,6,sd183rk4852.zip,sd183rk4852.zip,yes,yes,yes,world,world,,application/zip,,
sd876hz7606,File 1,file,1,sd876hz7606-2.ply,sd876hz7606-2.ply,yes,yes,yes,stanford,stanford,,,,
sd876hz7606,File 2,file,2,sd876hz7606.ply,sd876hz7606.ply,yes,yes,yes,stanford,stanford,,,,
sd876hz7606,File 3,file,3,sd876hz7606_full_obj.tar,sd876hz7606_full_obj.tar,yes,yes,yes,stanford,stanford,,image/jpeg,,
sd876hz7606,File 4,file,4,sd876hz7606_low.mtl,sd876hz7606_low.mtl,yes,yes,yes,stanford,stanford,,,,
sd876hz7606,Object 1,3d,5,sd876hz7606_low.obj,sd876hz7606_low.obj,yes,yes,yes,stanford,stanford,,text/plain,,
sd876hz7606,File 6,file,6,sd876hz7606_low_base.jpg,sd876hz7606_low_base.jpg,yes,yes,yes,stanford,stanford,,image/jpeg,,
sd876hz7606,File 7,file,7,sd876hz7606_low_normal.jpg,sd876hz7606_low_normal.jpg,yes,yes,yes,stanford,stanford,,image/jpeg,,
sd943zx4853,File 1,file,1,sd943zx4853.ply,sd943zx4853.ply,yes,yes,yes,stanford,stanford,,,,
sd943zx4853,File 2,file,2,sd943zx4853_full_obj.tar,sd943zx4853_full_obj.tar,yes,yes,yes,stanford,stanford,,image/jpeg,,
sd943zx4853,File 3,file,3,sd943zx4853_low.mtl,sd943zx4853_low.mtl,yes,yes,yes,stanford,stanford,,,,
sd943zx4853,Object 1,3d,4,sd943zx4853_low.obj,sd943zx4853_low.obj,yes,yes,yes,stanford,stanford,,text/plain,,
sd943zx4853,File 5,file,5,sd943zx4853_low_base.jpg,sd943zx4853_low_base.jpg,yes,yes,yes,stanford,stanford,,image/jpeg,,
sd943zx4853,File 6,file,6,sd943zx4853_low_normal.jpg,sd943zx4853_low_normal.jpg,yes,yes,yes,stanford,stanford,,image/jpeg,,
sg502gg7997,File 1,file,1,sg502gg7997.ply,sg502gg7997.ply,yes,yes,yes,stanford,stanford,,,,
sg502gg7997,File 2,file,2,sg502gg7997_full_obj.tar,sg502gg7997_full_obj.tar,yes,yes,yes,stanford,stanford,,image/jpeg,,
sg502gg7997,File 3,file,3,sg502gg7997_low.mtl,sg502gg7997_low.mtl,yes,yes,yes,stanford,stanford,,,,
sg502gg7997,Object 1,3d,4,sg502gg7997_low.obj,sg502gg7997_low.obj,yes,yes,yes,stanford,stanford,,text/plain,,
sg502gg7997,File 5,file,5,sg502gg7997_low_base.jpg,sg502gg7997_low_base.jpg,yes,yes,yes,stanford,stanford,,image/jpeg,,
sg502gg7997,File 6,file,6,sg502gg7997_low_normal.jpg,sg502gg7997_low_normal.jpg,yes,yes,yes,stanford,stanford,,image/jpeg,,
sj957jc8666,File 1,file,1,sj957jc8666.ply,sj957jc8666.ply,yes,yes,yes,world,world,,,,
sj957jc8666,File 2,file,2,sj957jc8666_full_obj.tar,sj957jc8666_full_obj.tar,yes,yes,yes,world,world,,image/jpeg,,
sj957jc8666,File 3,file,3,sj957jc8666_low.mtl,sj957jc8666_low.mtl,yes,yes,yes,world,world,,,,
sj957jc8666,Object 1,3d,4,sj957jc8666_low.obj,sj957jc8666_low.obj,yes,yes,yes,world,world,,text/plain,,
sj957jc8666,File 5,file,5,sj957jc8666_low_base.jpg,sj957jc8666_low_base.jpg,yes,yes,yes,world,world,,image/jpeg,,
sj957jc8666,File 6,file,6,sj957jc8666_low_normal.jpg,sj957jc8666_low_normal.jpg,yes,yes,yes,world,world,,image/jpeg,,
sm928qx5057,File 1,file,1,3500.mtl,3500.mtl,yes,yes,yes,world,world,,text/plain,,
sm928qx5057,3d 1,3d,2,3500.obj,3500.obj,yes,yes,yes,world,world,,text/plain,,
sm928qx5057,File 2,file,3,HesyRa3.png,HesyRa3.png,no,yes,yes,world,world,,image/png,,
sm928qx5057,File 3,file,4,White_plaster_notexture.png,White_plaster_notexture.png,no,yes,yes,world,world,,image/png,,
sm928qx5057,File 4,file,5,sm928qx5057.zip,sm928qx5057.zip,yes,yes,yes,world,world,,application/zip,,
ss176hs0646,File 1,file,1,Djehutiemheb_ST6.mtl,Djehutiemheb_ST6.mtl,yes,yes,yes,world,world,,text/plain,,
ss176hs0646,3d 1,3d,2,Djehutiemheb_ST6.obj,Djehutiemheb_ST6.obj,yes,yes,yes,world,world,,text/plain,,
ss176hs0646,File 2,file,3,HesyRa3.png,HesyRa3.png,no,yes,yes,world,world,,image/png,,
ss176hs0646,File 3,file,4,floor_slabs2.jpg,floor_slabs2.jpg,no,yes,yes,world,world,,image/jpeg,,
ss176hs0646,File 4,file,5,mudplaster_copy.jpg,mudplaster_copy.jpg,no,yes,yes,world,world,,image/jpeg,,
ss176hs0646,File 5,file,6,ss176hs0646.zip,ss176hs0646.zip,yes,yes,yes,world,world,,application/zip,,
ss176hs0646,File 6,file,7,white_limestone1.jpg,white_limestone1.jpg,no,yes,yes,world,world,,image/jpeg,,
ss734hk3890,File 1,file,1,ss734hk3890.tar,ss734hk3890.tar,yes,yes,yes,world,world,,application/x-tar,,
ss734hk3890,File 2,file,2,ss734hk3890_basecolor_low.jpg,ss734hk3890_basecolor_low.jpg,yes,yes,yes,world,world,,image/jpeg,,
ss734hk3890,File 3,file,3,ss734hk3890_low.mtl,ss734hk3890_low.mtl,yes,yes,yes,world,world,,text/plain,,
ss734hk3890,File 4,3d,4,ss734hk3890_low.obj,ss734hk3890_low.obj,yes,yes,yes,world,world,,text/plain,,
ss734hk3890,File 5,file,5,ss734hk3890_normal_low.jpg,ss734hk3890_normal_low.jpg,yes,yes,yes,world,world,,image/jpeg,,
st408ty9689,File 1,file,1,st408ty9689.zip,st408ty9689.zip,yes,yes,yes,world,world,,application/zip,,
st408ty9689,File 2,file,2,st408ty9689_basecolor.jpg,st408ty9689_basecolor.jpg,yes,yes,yes,world,world,,image/jpeg,,
st408ty9689,File 3,file,3,st408ty9689_low.mtl,st408ty9689_low.mtl,yes,yes,yes,world,world,,text/plain,,
st408ty9689,3d 1,3d,4,st408ty9689_low.obj,st408ty9689_low.obj,yes,yes,yes,world,world,,text/plain,,
st408ty9689,File 4,file,5,st408ty9689_normal.jpg,st408ty9689_normal.jpg,yes,yes,yes,world,world,,image/jpeg,,
sw977gx8309,File 1,file,1,sw977gx8309.tar,sw977gx8309.tar,no,no,yes,world,world,,application/x-tar,,
sw977gx8309,File 2,file,2,sw977gx8309_basecolor.jpg,sw977gx8309_basecolor.jpg,no,yes,yes,world,world,,image/jpeg,,
sw977gx8309,File 3,file,3,sw977gx8309_low.mtl,sw977gx8309_low.mtl,yes,yes,yes,world,world,,text/plain,,
sw977gx8309,3d 1,3d,4,sw977gx8309_low.obj,sw977gx8309_low.obj,yes,yes,yes,world,world,,text/plain,,
sw977gx8309,File 4,file,5,sw977gx8309_normal.jpg,sw977gx8309_normal.jpg,no,yes,yes,world,world,,image/jpeg,,
sx048rk6876,File 1,file,1,3506.mtl,3506.mtl,yes,yes,yes,world,world,,text/plain,,
sx048rk6876,3d 1,3d,2,3506.obj,3506.obj,yes,yes,yes,world,world,,text/plain,,
sx048rk6876,File 2,file,3,HesyRa3.png,HesyRa3.png,no,yes,yes,world,world,,image/png,,
sx048rk6876,File 3,file,4,White_plaster_notexture.png,White_plaster_notexture.png,no,yes,yes,world,world,,image/png,,
sx048rk6876,File 4,file,5,sx048rk6876.zip,sx048rk6876.zip,yes,yes,yes,world,world,,application/zip,,
sx729zw3968,File 1,file,1,sx729zw3968.tar,sx729zw3968.tar,no,no,yes,world,world,,application/x-tar,,
sx729zw3968,File 2,file,2,sx729zw3968_basecolor.jpg,sx729zw3968_basecolor.jpg,no,yes,yes,world,world,,image/jpeg,,
sx729zw3968,File 3,file,3,sx729zw3968_low.mtl,sx729zw3968_low.mtl,yes,yes,yes,world,world,,text/plain,,
sx729zw3968,3d 1,3d,4,sx729zw3968_low.obj,sx729zw3968_low.obj,yes,yes,yes,world,world,,text/plain,,
sx729zw3968,File 4,file,5,sx729zw3968_normal.jpg,sx729zw3968_normal.jpg,no,yes,yes,world,world,,image/jpeg,,
sy403qx2007,File 1,file,1,sy403qx2007.tar,sy403qx2007.tar,no,no,yes,world,world,,application/x-tar,,
sy403qx2007,File 2,file,2,sy403qx2007_basecolor.jpg,sy403qx2007_basecolor.jpg,no,yes,yes,world,world,,image/jpeg,,
sy403qx2007,File 3,file,3,sy403qx2007_low.mtl,sy403qx2007_low.mtl,yes,yes,yes,world,world,,text/plain,,
sy403qx2007,3d 1,3d,4,sy403qx2007_low.obj,sy403qx2007_low.obj,yes,yes,yes,world,world,,text/plain,,
sy403qx2007,File 4,file,5,sy403qx2007_normal.jpg,sy403qx2007_normal.jpg,no,yes,yes,world,world,,image/jpeg,,
sz320st8645,File 1,file,1,sz320st8645.tar,sz320st8645.tar,no,no,yes,world,world,,application/x-tar,,
sz320st8645,File 2,file,2,sz320st8645_basecolor.jpg,sz320st8645_basecolor.jpg,no,yes,yes,world,world,,image/jpeg,,
sz320st8645,File 3,file,3,sz320st8645_low.mtl,sz320st8645_low.mtl,yes,yes,yes,world,world,,text/plain,,
sz320st8645,3d 1,3d,4,sz320st8645_low.obj,sz320st8645_low.obj,yes,yes,yes,world,world,,text/plain,,
sz320st8645,File 4,file,5,sz320st8645_normal.jpg,sz320st8645_normal.jpg,no,yes,yes,world,world,,image/jpeg,,
sz524fd9637,File 1,file,1,Color_A01.jpg,Color_A01.jpg,no,no,yes,world,world,,image/jpeg,,
sz524fd9637,File 2,file,2,HesyRa3.png,HesyRa3.png,no,yes,yes,world,world,,image/png,,
sz524fd9637,File 3,file,3,Ra_ia.mtl,Ra_ia.mtl,yes,yes,yes,world,world,,text/plain,,
sz524fd9637,3d 1,3d,4,Ra_ia.obj,Ra_ia.obj,yes,yes,yes,world,world,,text/plain,,
sz524fd9637,File 4,file,5,_11.jpg,_11.jpg,no,no,yes,world,world,,image/jpeg,,
sz524fd9637,File 5,file,6,_28.jpg,_28.jpg,no,no,yes,world,world,,image/jpeg,,
sz524fd9637,File 6,file,7,_35.jpg,_35.jpg,no,no,yes,world,world,,image/jpeg,,
sz524fd9637,File 7,file,8,_36.jpg,_36.jpg,no,no,yes,world,world,,image/jpeg,,
sz524fd9637,File 8,file,9,_55.jpg,_55.jpg,no,no,yes,world,world,,image/jpeg,,
sz524fd9637,File 9,file,10,_58.png,_58.png,no,yes,yes,world,world,,image/png,,
sz524fd9637,File 10,file,11,_61.jpg,_61.jpg,no,no,yes,world,world,,image/jpeg,,
sz524fd9637,File 11,file,12,sz524fd9637.zip,sz524fd9637.zip,yes,yes,yes,world,world,,application/zip,,
tc651mq4077,File 1,file,1,HesyRa3.png,HesyRa3.png,no,yes,yes,world,world,,image/png,,
tc651mq4077,File 2,file,2,Teti_Pyramid.mtl,Teti_Pyramid.mtl,yes,yes,yes,world,world,,text/plain,,
tc651mq4077,3d 1,3d,3,Teti_Pyramid.obj,Teti_Pyramid.obj,yes,yes,yes,world,world,,text/plain,,
tc651mq4077,File 3,file,4,_1.jpg,_1.jpg,no,yes,yes,world,world,,image/jpeg,,
tc651mq4077,File 4,file,5,_2.jpg,_2.jpg,no,yes,yes,world,world,,image/jpeg,,
tc651mq4077,File 5,file,6,_3.jpg,_3.jpg,no,yes,yes,world,world,,image/jpeg,,
tc651mq4077,File 6,file,7,_4.jpg,_4.jpg,no,yes,yes,world,world,,image/jpeg,,
tc651mq4077,File 7,file,8,_5.jpg,_5.jpg,no,yes,yes,world,world,,image/jpeg,,
tc651mq4077,File 8,file,9,_6.jpg,_6.jpg,no,yes,yes,world,world,,image/jpeg,,
tc651mq4077,File 9,file,10,tc651mq4077.zip,tc651mq4077.zip,yes,yes,yes,world,world,,application/zip,,
td360qc0402,File 1,file,1,td360qc0402.zip,td360qc0402.zip,no,no,yes,world,world,,application/zip,,
td360qc0402,File 2,file,2,td360qc0402_basecolor.jpg,td360qc0402_basecolor.jpg,no,yes,yes,world,world,,image/jpeg,,
td360qc0402,File 3,file,3,td360qc0402_low.mtl,td360qc0402_low.mtl,yes,yes,yes,world,world,,text/plain,,
td360qc0402,3d 1,3d,4,td360qc0402_low.obj,td360qc0402_low.obj,yes,yes,yes,world,world,,text/plain,,
td843qf1684,File 1,file,1,td843qf1684.tar,td843qf1684.tar,no,no,yes,world,world,,application/x-tar,,
td843qf1684,File 2,file,2,td843qf1684_basecolor.jpg,td843qf1684_basecolor.jpg,no,yes,yes,world,world,,image/jpeg,,
td843qf1684,File 3,file,3,td843qf1684_low.mtl,td843qf1684_low.mtl,yes,yes,yes,world,world,,text/plain,,
td843qf1684,3d 1,3d,4,td843qf1684_low.obj,td843qf1684_low.obj,yes,yes,yes,world,world,,text/plain,,
td843qf1684,File 4,file,5,td843qf1684_normal.jpg,td843qf1684_normal.jpg,no,yes,yes,world,world,,image/jpeg,,
tf586ns7950,File 1,file,1,HesyRa3.png,HesyRa3.png,no,yes,yes,world,world,,image/png,,
tf586ns7950,File 2,file,2,Mudbrick4.jpg,Mudbrick4.jpg,no,yes,yes,world,world,,image/jpeg,,
tf586ns7950,File 3,file,3,Ninetjer_v1.mtl,Ninetjer_v1.mtl,yes,yes,yes,world,world,,text/plain,,
tf586ns7950,3d 1,3d,4,Ninetjer_v1.obj,Ninetjer_v1.obj,yes,yes,yes,world,world,,text/plain,,
tf586ns7950,File 4,file,5,White_plaster_notexture.png,White_plaster_notexture.png,no,yes,yes,world,world,,image/png,,
tf586ns7950,File 5,file,6,tf586ns7950.zip,tf586ns7950.zip,yes,yes,yes,world,world,,application/zip,,
th206rj4170,File 1,file,1,th206rj4170.ply,th206rj4170.ply,yes,yes,yes,stanford,stanford,,,,
th206rj4170,File 2,file,2,th206rj4170_full_obj.tar,th206rj4170_full_obj.tar,yes,yes,yes,stanford,stanford,,image/jpeg,,
th206rj4170,File 3,file,3,th206rj4170_low.mtl,th206rj4170_low.mtl,yes,yes,yes,stanford,stanford,,,,
th206rj4170,Object 1,3d,4,th206rj4170_low.obj,th206rj4170_low.obj,yes,yes,yes,stanford,stanford,,text/plain,,
th206rj4170,File 5,file,5,th206rj4170_low_base.jpg,th206rj4170_low_base.jpg,yes,yes,yes,stanford,stanford,,image/jpeg,,
th206rj4170,File 6,file,6,th206rj4170_low_normal.jpg,th206rj4170_low_normal.jpg,yes,yes,yes,stanford,stanford,,image/jpeg,,
tk277mq1250,File 1,file,1,HesyRa3.png,HesyRa3.png,no,yes,yes,world,world,,image/png,,
tk277mq1250,File 2,file,2,Limestone_block.jpg,Limestone_block.jpg,no,yes,yes,world,world,,image/jpeg,,
tk277mq1250,File 3,file,3,Limestone_block1_.jpg,Limestone_block1_.jpg,no,yes,yes,world,world,,image/jpeg,,
tk277mq1250,File 4,file,4,Serapeum_Chapels.mtl,Serapeum_Chapels.mtl,yes,yes,yes,world,world,,text/plain,,
tk277mq1250,3d 1,3d,5,Serapeum_Chapels.obj,Serapeum_Chapels.obj,yes,yes,yes,world,world,,text/plain,,
tk277mq1250,File 5,file,6,tk277mq1250.zip,tk277mq1250.zip,yes,yes,yes,world,world,,application/zip,,
tk277mq1250,File 6,file,7,white_limestone1.jpg,white_limestone1.jpg,no,yes,yes,world,world,,image/jpeg,,
tp478gj5926,File 1,file,1,tp478gj5926.tar,tp478gj5926.tar,no,no,yes,world,world,,application/x-tar,,
tp478gj5926,File 2,file,2,tp478gj5926_basecolor.jpg,tp478gj5926_basecolor.jpg,no,yes,yes,world,world,,image/jpeg,,
tp478gj5926,File 3,file,3,tp478gj5926_low.mtl,tp478gj5926_low.mtl,yes,yes,yes,world,world,,text/plain,,
tp478gj5926,3d 1,3d,4,tp478gj5926_low.obj,tp478gj5926_low.obj,yes,yes,yes,world,world,,text/plain,,
tp478gj5926,File 4,file,5,tp478gj5926_normal.jpg,tp478gj5926_normal.jpg,no,yes,yes,world,world,,image/jpeg,,
tp918hm4131,File 1,file,1,tp918hm4131.ply,tp918hm4131.ply,yes,yes,yes,stanford,stanford,,,,
tp918hm4131,File 2,file,2,tp918hm4131_full_obj.tar,tp918hm4131_full_obj.tar,yes,yes,yes,stanford,stanford,,image/jpeg,,
tp918hm4131,File 3,file,3,tp918hm4131_low.mtl,tp918hm4131_low.mtl,yes,yes,yes,stanford,stanford,,,,
tp918hm4131,Object 1,3d,4,tp918hm4131_low.obj,tp918hm4131_low.obj,yes,yes,yes,stanford,stanford,,text/plain,,
tp918hm4131,File 5,file,5,tp918hm4131_low_base.jpg,tp918hm4131_low_base.jpg,yes,yes,yes,stanford,stanford,,image/jpeg,,
tp918hm4131,File 6,file,6,tp918hm4131_low_normal.jpg,tp918hm4131_low_normal.jpg,yes,yes,yes,stanford,stanford,,image/jpeg,,
tq409ft5082,File 1,file,1,tq409ft5082.ply,tq409ft5082.ply,yes,yes,yes,world,world,,,,
tq409ft5082,File 2,file,2,tq409ft5082_full_obj.tar,tq409ft5082_full_obj.tar,yes,yes,yes,world,world,,image/jpeg,,
tq409ft5082,File 3,file,3,tq409ft5082_low.mtl,tq409ft5082_low.mtl,yes,yes,yes,world,world,,,,
tq409ft5082,Object 1,3d,4,tq409ft5082_low.obj,tq409ft5082_low.obj,yes,yes,yes,world,world,,text/plain,,
tq409ft5082,File 5,file,5,tq409ft5082_low_base.jpg,tq409ft5082_low_base.jpg,yes,yes,yes,world,world,,image/jpeg,,
tq409ft5082,File 6,file,6,tq409ft5082_low_normal.jpg,tq409ft5082_low_normal.jpg,yes,yes,yes,world,world,,image/jpeg,,
ts310pg5119,File 1,file,1,ts310pg5119.tar,ts310pg5119.tar,no,no,yes,world,world,,application/x-tar,,
ts310pg5119,File 2,file,2,ts310pg5119_basecolor.jpg,ts310pg5119_basecolor.jpg,no,yes,yes,world,world,,image/jpeg,,
ts310pg5119,File 3,file,3,ts310pg5119_low.mtl,ts310pg5119_low.mtl,yes,yes,yes,world,world,,text/plain,,
ts310pg5119,3d 1,3d,4,ts310pg5119_low.obj,ts310pg5119_low.obj,yes,yes,yes,world,world,,text/plain,,
ts310pg5119,File 4,file,5,ts310pg5119_normal.jpg,ts310pg5119_normal.jpg,no,yes,yes,world,world,,image/jpeg,,
ts535rp5202,File 1,file,1,ts535rp5202.ply,ts535rp5202.ply,yes,yes,yes,world,world,,,,
ts535rp5202,File 2,file,2,ts535rp5202_full_obj.tar,ts535rp5202_full_obj.tar,yes,yes,yes,world,world,,image/jpeg,,
ts535rp5202,File 3,file,3,ts535rp5202_low.mtl,ts535rp5202_low.mtl,yes,yes,yes,world,world,,,,
ts535rp5202,Object 1,3d,4,ts535rp5202_low.obj,ts535rp5202_low.obj,yes,yes,yes,world,world,,text/plain,,
ts535rp5202,File 5,file,5,ts535rp5202_low_base.jpg,ts535rp5202_low_base.jpg,yes,yes,yes,world,world,,image/jpeg,,
ts535rp5202,File 6,file,6,ts535rp5202_low_normal.jpg,ts535rp5202_low_normal.jpg,yes,yes,yes,world,world,,image/jpeg,,
tt604mf3291,File 1,file,1,HesyRa3.png,HesyRa3.png,no,yes,yes,world,world,,image/png,,
tt604mf3291,File 2,file,2,Horemheb.mtl,Horemheb.mtl,yes,yes,yes,world,world,,text/plain,,
tt604mf3291,3d 1,3d,3,Horemheb.obj,Horemheb.obj,yes,yes,yes,world,world,,text/plain,,
tt604mf3291,File 3,file,4,Mudplaster.jpg,Mudplaster.jpg,no,yes,yes,world,world,,image/jpeg,,
tt604mf3291,File 4,file,5,_11.jpg,_11.jpg,no,yes,yes,world,world,,image/jpeg,,
tt604mf3291,File 5,file,6,_12.jpg,_12.jpg,no,yes,yes,world,world,,image/jpeg,,
tt604mf3291,File 6,file,7,_14.jpg,_14.jpg,no,yes,yes,world,world,,image/jpeg,,
tt604mf3291,File 7,file,8,_18.jpg,_18.jpg,no,yes,yes,world,world,,image/jpeg,,
tt604mf3291,File 8,file,9,_31.jpg,_31.jpg,no,yes,yes,world,world,,image/jpeg,,
tt604mf3291,File 9,file,10,_32.jpg,_32.jpg,no,yes,yes,world,world,,image/jpeg,,
tt604mf3291,File 10,file,11,_33.jpg,_33.jpg,no,yes,yes,world,world,,image/jpeg,,
tt604mf3291,File 11,file,12,_35.jpg,_35.jpg,no,yes,yes,world,world,,image/jpeg,,
tt604mf3291,File 12,file,13,_36.jpg,_36.jpg,no,yes,yes,world,world,,image/jpeg,,
tt604mf3291,File 13,file,14,_45.jpg,_45.jpg,no,yes,yes,world,world,,image/jpeg,,
tt604mf3291,File 14,file,15,_47.jpg,_47.jpg,no,yes,yes,world,world,,image/jpeg,,
tt604mf3291,File 15,file,16,_51.jpg,_51.jpg,no,yes,yes,world,world,,image/jpeg,,
tt604mf3291,File 16,file,17,_55.jpg,_55.jpg,no,yes,yes,world,world,,image/jpeg,,
tt604mf3291,File 17,file,18,_56.jpg,_56.jpg,no,yes,yes,world,world,,image/jpeg,,
tt604mf3291,File 18,file,19,tt604mf3291.zip,tt604mf3291.zip,yes,yes,yes,world,world,,application/zip,,
tv716wv3552,File 1,file,1,tv716wv3552.tar,tv716wv3552.tar,no,no,yes,world,world,,application/x-tar,,
tv716wv3552,File 2,file,2,tv716wv3552_basecolor.jpg,tv716wv3552_basecolor.jpg,no,yes,yes,world,world,,image/jpeg,,
tv716wv3552,File 3,file,3,tv716wv3552_low.mtl,tv716wv3552_low.mtl,yes,yes,yes,world,world,,text/plain,,
tv716wv3552,3d 1,3d,4,tv716wv3552_low.obj,tv716wv3552_low.obj,yes,yes,yes,world,world,,text/plain,,
tv716wv3552,File 4,file,5,tv716wv3552_normal.jpg,tv716wv3552_normal.jpg,no,yes,yes,world,world,,image/jpeg,,
tx013nz3057,File 1,file,1,tx013nz3057.zip,tx013nz3057.zip,no,no,yes,world,world,,application/zip,,
tx013nz3057,File 2,file,2,tx013nz3057_basecolor.jpg,tx013nz3057_basecolor.jpg,no,yes,yes,world,world,,image/jpeg,,
tx013nz3057,File 3,file,3,tx013nz3057_low.mtl,tx013nz3057_low.mtl,yes,yes,yes,world,world,,text/plain,,
